"alt","bio1","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9"
202,262,266,259,1618,363,13,90,941,59,140,886,107,83,269,327,199,128,260,264
159,263,267,259,1704,381,22,85,973,83,141,917,103,86,300,324,205,119,260,264
250,256,260,252,1774,290,18,64,766,80,240,721,114,79,312,330,186,144,254,257
202,262,266,259,1618,363,13,90,941,59,140,886,107,83,269,327,199,128,260,264
19,269,272,264,2547,401,69,58,1155,232,270,1106,94,89,280,324,219,105,266,272
202,262,266,259,1618,363,13,90,941,59,140,886,107,83,269,327,199,128,260,264
194,266,269,260,1697,264,4,70,751,29,250,65,127,74,364,350,180,170,266,261
38,267,271,262,2546,454,53,68,1261,182,187,1143,104,87,320,330,211,119,264,270
14,270,273,266,2470,419,51,69,1231,172,172,1129,102,88,287,330,215,115,268,273
174,265,268,261,1931,399,15,86,1091,69,105,1030,106,82,254,330,202,128,263,267
14,270,273,266,2486,415,51,67,1218,191,191,1122,101,89,268,329,216,113,268,273
95,256,264,251,1870,326,36,66,900,131,147,468,90,78,551,316,202,114,252,262
104,264,268,261,1966,400,44,76,1046,141,171,993,101,86,295,325,208,117,261,265
66,260,266,254,2362,432,24,68,1143,110,136,1143,97,82,443,324,207,117,254,265
42,266,270,262,2300,411,68,65,1088,212,212,1070,99,86,297,326,212,114,263,270
43,266,274,261,1830,293,39,59,818,149,149,774,92,80,574,329,215,114,261,274
41,267,270,263,2420,443,69,66,1177,221,234,1104,100,88,249,326,213,113,265,270
202,262,266,259,1618,363,13,90,941,59,140,886,107,83,269,327,199,128,260,264
31,265,269,261,2297,408,60,60,1060,202,202,1016,97,85,317,325,212,113,261,269
15,269,272,265,2550,420,56,63,1211,206,206,1133,98,89,263,326,217,109,267,272
202,262,266,259,1618,363,13,90,941,59,140,886,107,83,269,327,199,128,260,264
95,256,264,251,1870,326,36,66,900,131,147,468,90,78,551,316,202,114,252,262
38,267,271,262,2546,454,53,68,1261,182,187,1143,104,87,320,330,211,119,264,270
46,268,271,264,2520,464,64,70,1284,195,229,1174,101,88,250,327,213,114,266,270
58,267,271,263,2218,430,47,75,1160,148,201,1104,102,87,281,327,211,116,265,269
101,266,271,263,1617,359,25,85,907,85,128,869,103,85,325,328,208,120,264,267
50,261,268,255,2246,437,11,76,1139,54,54,1139,92,81,529,324,211,113,255,268
14,270,273,266,2486,415,51,67,1218,191,191,1122,101,89,268,329,216,113,268,273
101,266,271,263,1617,359,25,85,907,85,128,869,103,85,325,328,208,120,264,267
101,266,271,263,1617,359,25,85,907,85,128,869,103,85,325,328,208,120,264,267
15,269,272,265,2550,420,56,63,1211,206,206,1133,98,89,263,326,217,109,267,272
220,262,265,258,1701,270,6,69,741,33,255,72,128,75,306,347,177,170,260,259
123,263,267,259,2024,395,55,71,1028,173,173,988,100,86,325,324,208,116,259,267
12,270,273,265,2518,408,51,64,1202,185,209,1117,100,90,281,328,217,111,267,273
39,264,269,260,2285,414,51,62,1069,182,218,1017,97,85,340,325,211,114,260,268
26,269,271,264,2506,436,60,64,1212,226,229,1121,99,89,280,326,215,111,266,271
51,266,269,262,2345,418,67,65,1111,222,222,1085,100,88,287,325,212,113,263,269
30,270,272,266,2414,446,45,75,1284,147,147,1164,102,89,256,329,215,114,268,272
28,270,273,265,2501,427,49,70,1262,163,163,1163,103,88,290,331,214,117,267,273
26,267,270,262,2407,394,72,56,1069,245,245,1032,93,86,317,324,217,107,263,270
15,269,272,265,2550,420,56,63,1211,206,206,1133,98,89,263,326,217,109,267,272
45,267,270,263,2288,416,63,68,1108,210,210,1091,100,86,277,327,212,115,264,270
19,270,272,265,2518,412,52,65,1218,193,210,1130,100,90,260,327,216,111,267,272
101,266,271,263,1617,359,25,85,907,85,128,869,103,85,325,328,208,120,264,267
64,261,266,255,2373,438,28,67,1148,122,145,1148,97,82,446,324,207,117,255,265
83,267,275,260,2060,334,51,58,921,177,177,854,93,80,625,331,216,115,261,275
14,270,273,266,2470,419,51,69,1231,172,172,1129,102,88,287,330,215,115,268,273
95,256,264,251,1870,326,36,66,900,131,147,468,90,78,551,316,202,114,252,262
14,270,273,266,2486,415,51,67,1218,191,191,1122,101,89,268,329,216,113,268,273
43,266,274,261,1830,293,39,59,818,149,149,774,92,80,574,329,215,114,261,274
250,256,260,252,1774,290,18,64,766,80,240,721,114,79,312,330,186,144,254,257
43,266,274,261,1830,293,39,59,818,149,149,774,92,80,574,329,215,114,261,274
250,256,260,252,1774,290,18,64,766,80,240,721,114,79,312,330,186,144,254,257
172,261,265,258,1615,277,24,68,785,79,182,706,110,76,291,334,190,144,258,261
46,268,271,264,2520,464,64,70,1284,195,229,1174,101,88,250,327,213,114,266,270
40,266,269,261,2340,394,77,57,1047,241,241,1012,97,88,294,324,214,110,263,269
174,265,268,261,1931,399,15,86,1091,69,105,1030,106,82,254,330,202,128,263,267
47,263,271,258,1931,299,40,63,872,139,175,819,95,80,564,327,209,118,258,270
250,256,260,252,1774,290,18,64,766,80,240,721,114,79,312,330,186,144,254,257
220,262,265,258,1701,270,6,69,741,33,255,72,128,75,306,347,177,170,260,259
28,267,272,262,2498,410,61,62,1150,200,214,1059,101,86,368,330,213,117,263,271
38,267,271,262,2546,454,53,68,1261,182,187,1143,104,87,320,330,211,119,264,270
46,268,271,264,2520,464,64,70,1284,195,229,1174,101,88,250,327,213,114,266,270
36,265,269,261,2245,408,48,63,1057,176,176,1013,98,85,344,326,211,115,261,269
107,268,276,261,1678,269,36,61,774,111,111,591,87,82,626,327,221,106,262,276
14,270,273,266,2486,415,51,67,1218,191,191,1122,101,89,268,329,216,113,268,273
31,265,269,261,2297,408,60,60,1060,202,202,1016,97,85,317,325,212,113,261,269
81,263,268,258,2176,389,39,62,1011,161,161,1011,96,84,382,324,210,114,258,268
241,261,264,258,1818,387,14,87,1039,66,100,975,107,84,255,326,199,127,259,263
44,269,277,263,1848,287,62,52,787,207,207,723,90,80,609,331,219,112,263,277
36,265,269,261,2245,408,48,63,1057,176,176,1013,98,85,344,326,211,115,261,269
81,263,268,258,2176,389,39,62,1011,161,161,1011,96,84,382,324,210,114,258,268
64,261,266,255,2373,438,28,67,1148,122,145,1148,97,82,446,324,207,117,255,265
123,263,267,259,2024,395,55,71,1028,173,173,988,100,86,325,324,208,116,259,267
15,269,272,265,2550,420,56,63,1211,206,206,1133,98,89,263,326,217,109,267,272
30,270,272,266,2414,446,45,75,1284,147,147,1164,102,89,256,329,215,114,268,272
22,268,270,263,2526,410,82,55,1116,275,275,1081,97,88,262,325,216,109,265,270
35,267,270,263,2342,419,69,63,1106,232,232,1043,99,88,268,325,213,112,265,270
46,268,271,264,2520,464,64,70,1284,195,229,1174,101,88,250,327,213,114,266,270
43,263,268,258,2356,448,36,66,1135,148,161,1048,95,84,377,324,211,113,259,267
104,264,268,261,1966,400,44,76,1046,141,171,993,101,86,295,325,208,117,261,265
19,268,274,261,2741,525,24,80,1460,84,84,1312,83,84,466,323,225,98,262,274
58,267,271,263,2218,430,47,75,1160,148,201,1104,102,87,281,327,211,116,265,269
15,269,272,265,2550,420,56,63,1211,206,206,1133,98,89,263,326,217,109,267,272
26,269,271,264,2506,436,60,64,1212,226,229,1121,99,89,280,326,215,111,266,271
55,261,267,256,2302,419,29,65,1095,128,152,1095,97,82,407,325,208,117,256,266
31,265,269,261,2297,408,60,60,1060,202,202,1016,97,85,317,325,212,113,261,269
95,256,264,251,1870,326,36,66,900,131,147,468,90,78,551,316,202,114,252,262
41,267,270,263,2420,443,69,66,1177,221,234,1104,100,88,249,326,213,113,265,270
28,265,270,259,2655,521,23,79,1410,84,142,1243,90,83,457,324,216,108,259,270
45,267,270,263,2288,416,63,68,1108,210,210,1091,100,86,277,327,212,115,264,270
104,264,268,261,1966,400,44,76,1046,141,171,993,101,86,295,325,208,117,261,265
51,266,269,262,2345,418,67,65,1111,222,222,1085,100,88,287,325,212,113,263,269
202,262,266,259,1618,363,13,90,941,59,140,886,107,83,269,327,199,128,260,264
15,269,272,265,2550,420,56,63,1211,206,206,1133,98,89,263,326,217,109,267,272
23,267,271,262,2416,382,77,54,1050,260,260,1026,93,88,317,323,218,105,264,271
295,248,252,244,1995,317,18,62,879,82,433,879,121,78,347,325,171,154,244,246
38,266,271,260,2511,454,43,68,1235,158,158,1140,88,85,399,322,219,103,261,271
202,262,266,259,1618,363,13,90,941,59,140,886,107,83,269,327,199,128,260,264
40,266,269,261,2340,394,77,57,1047,241,241,1012,97,88,294,324,214,110,263,269
83,267,275,260,2060,334,51,58,921,177,177,854,93,80,625,331,216,115,261,275
31,265,269,261,2297,408,60,60,1060,202,202,1016,97,85,317,325,212,113,261,269
15,269,272,265,2550,420,56,63,1211,206,206,1133,98,89,263,326,217,109,267,272
39,264,269,260,2285,414,51,62,1069,182,218,1017,97,85,340,325,211,114,260,268
241,261,264,258,1818,387,14,87,1039,66,100,975,107,84,255,326,199,127,259,263
101,266,271,263,1617,359,25,85,907,85,128,869,103,85,325,328,208,120,264,267
66,260,266,254,2362,432,24,68,1143,110,136,1143,97,82,443,324,207,117,254,265
22,268,270,263,2526,410,82,55,1116,275,275,1081,97,88,262,325,216,109,265,270
42,266,270,262,2300,411,68,65,1088,212,212,1070,99,86,297,326,212,114,263,270
55,261,267,256,2302,419,29,65,1095,128,152,1095,97,82,407,325,208,117,256,266
43,263,268,258,2356,448,36,66,1135,148,161,1048,95,84,377,324,211,113,259,267
17,270,273,266,2505,420,54,67,1227,178,178,1130,103,88,274,331,215,116,268,273
81,263,268,258,2176,389,39,62,1011,161,161,1011,96,84,382,324,210,114,258,268
44,261,267,254,2323,447,13,75,1180,62,62,1180,94,81,517,325,209,116,254,267
56,264,270,259,2215,380,30,61,990,146,146,990,93,83,428,324,213,111,259,270
250,256,260,252,1774,290,18,64,766,80,240,721,114,79,312,330,186,144,254,257
31,265,269,261,2297,408,60,60,1060,202,202,1016,97,85,317,325,212,113,261,269
174,265,268,261,1931,399,15,86,1091,69,105,1030,106,82,254,330,202,128,263,267
123,263,267,259,2024,395,55,71,1028,173,173,988,100,86,325,324,208,116,259,267
104,264,268,261,1966,400,44,76,1046,141,171,993,101,86,295,325,208,117,261,265
39,264,269,260,2285,414,51,62,1069,182,218,1017,97,85,340,325,211,114,260,268
83,267,275,260,2060,334,51,58,921,177,177,854,93,80,625,331,216,115,261,275
43,266,274,261,1830,293,39,59,818,149,149,774,92,80,574,329,215,114,261,274
38,266,269,262,2278,394,71,60,1041,228,228,999,98,87,273,325,213,112,263,269
15,269,272,265,2550,420,56,63,1211,206,206,1133,98,89,263,326,217,109,267,272
95,256,264,251,1870,326,36,66,900,131,147,468,90,78,551,316,202,114,252,262
66,260,266,254,2362,432,24,68,1143,110,136,1143,97,82,443,324,207,117,254,265
41,271,280,265,2397,383,74,54,1040,246,246,938,92,81,622,335,222,113,265,280
50,261,268,255,2246,437,11,76,1139,54,54,1139,92,81,529,324,211,113,255,268
18,270,272,265,2542,423,53,66,1213,188,188,1119,102,88,281,330,215,115,267,272
202,262,266,259,1618,363,13,90,941,59,140,886,107,83,269,327,199,128,260,264
35,273,276,268,2424,445,30,77,1287,107,133,1216,104,87,301,334,215,119,270,275
83,267,275,260,2060,334,51,58,921,177,177,854,93,80,625,331,216,115,261,275
109,270,273,266,2218,426,22,81,1192,83,132,1153,103,85,297,331,211,120,268,273
12,270,273,265,2518,408,51,64,1202,185,209,1117,100,90,281,328,217,111,267,273
39,264,269,260,2285,414,51,62,1069,182,218,1017,97,85,340,325,211,114,260,268
123,263,267,259,2024,395,55,71,1028,173,173,988,100,86,325,324,208,116,259,267
22,271,274,266,2436,436,50,73,1262,151,151,1152,103,88,293,331,215,116,268,274
52,264,268,259,2229,405,43,63,1049,165,165,1002,97,84,375,325,210,115,259,268
28,264,268,259,2311,428,37,65,1100,150,172,1024,96,83,379,326,211,115,259,268
22,268,270,263,2526,410,82,55,1116,275,275,1081,97,88,262,325,216,109,265,270
14,267,270,263,2365,347,75,52,987,233,233,956,105,88,320,331,212,119,265,270
12,270,273,265,2518,408,51,64,1202,185,209,1117,100,90,281,328,217,111,267,273
14,270,273,266,2470,419,51,69,1231,172,172,1129,102,88,287,330,215,115,268,273
83,267,275,260,2060,334,51,58,921,177,177,854,93,80,625,331,216,115,261,275
14,267,270,263,2365,347,75,52,987,233,233,956,105,88,320,331,212,119,265,270
83,267,275,260,2060,334,51,58,921,177,177,854,93,80,625,331,216,115,261,275
27,273,276,268,2427,440,33,77,1290,118,136,1209,104,88,301,334,216,118,270,275
26,265,269,260,2315,427,44,63,1093,168,193,1026,96,84,355,325,212,113,260,268
14,270,273,266,2470,419,51,69,1231,172,172,1129,102,88,287,330,215,115,268,273
14,270,273,266,2470,419,51,69,1231,172,172,1129,102,88,287,330,215,115,268,273
40,267,270,263,2371,427,66,65,1138,222,227,1090,100,88,267,326,213,113,264,269
192,264,267,261,1944,397,15,85,1092,70,107,1032,106,82,251,330,201,129,263,266
174,265,268,261,1931,399,15,86,1091,69,105,1030,106,82,254,330,202,128,263,267
47,267,270,263,2461,459,68,66,1212,222,238,1117,100,89,255,325,213,112,265,269
14,270,273,266,2470,419,51,69,1231,172,172,1129,102,88,287,330,215,115,268,273
28,264,268,259,2311,428,37,65,1100,150,172,1024,96,83,379,326,211,115,259,268
109,270,273,266,2218,426,22,81,1192,83,132,1153,103,85,297,331,211,120,268,273
44,261,267,254,2323,447,13,75,1180,62,62,1180,94,81,517,325,209,116,254,267
55,262,267,258,2266,413,38,64,1069,153,182,1069,97,83,384,325,209,116,258,267
48,265,268,260,2265,408,56,62,1059,191,191,1020,98,85,333,325,211,114,261,268
12,270,273,265,2518,408,51,64,1202,185,209,1117,100,90,281,328,217,111,267,273
45,267,270,263,2288,416,63,68,1108,210,210,1091,100,86,277,327,212,115,264,270
22,271,274,266,2436,436,50,73,1262,151,151,1152,103,88,293,331,215,116,268,274
56,264,270,259,2215,380,30,61,990,146,146,990,93,83,428,324,213,111,259,270
202,262,266,259,1618,363,13,90,941,59,140,886,107,83,269,327,199,128,260,264
14,270,273,266,2470,419,51,69,1231,172,172,1129,102,88,287,330,215,115,268,273
227,262,265,259,1816,384,14,87,1035,66,98,971,107,82,269,327,198,129,260,264
101,266,271,263,1617,359,25,85,907,85,128,869,103,85,325,328,208,120,264,267
15,269,272,265,2550,420,56,63,1211,206,206,1133,98,89,263,326,217,109,267,272
14,270,273,266,2470,419,51,69,1231,172,172,1129,102,88,287,330,215,115,268,273
123,263,267,259,2024,395,55,71,1028,173,173,988,100,86,325,324,208,116,259,267
101,266,271,263,1617,359,25,85,907,85,128,869,103,85,325,328,208,120,264,267
45,267,270,263,2288,416,63,68,1108,210,210,1091,100,86,277,327,212,115,264,270
83,267,275,260,2060,334,51,58,921,177,177,854,93,80,625,331,216,115,261,275
14,267,270,263,2365,347,75,52,987,233,233,956,105,88,320,331,212,119,265,270
14,267,270,263,2365,347,75,52,987,233,233,956,105,88,320,331,212,119,265,270
36,266,269,261,2311,400,71,59,1049,223,223,1011,97,86,309,325,213,112,262,269
40,267,270,263,2371,427,66,65,1138,222,227,1090,100,88,267,326,213,113,264,269
36,266,269,261,2311,400,71,59,1049,223,223,1011,97,86,309,325,213,112,262,269
104,264,268,261,1966,400,44,76,1046,141,171,993,101,86,295,325,208,117,261,265
12,270,273,265,2518,408,51,64,1202,185,209,1117,100,90,281,328,217,111,267,273
83,267,275,260,2060,334,51,58,921,177,177,854,93,80,625,331,216,115,261,275
23,270,272,265,2481,420,52,68,1236,190,190,1135,100,88,265,328,215,113,267,272
96,270,273,266,1893,358,15,79,979,65,82,655,99,81,310,333,211,122,266,272
47,267,270,263,2461,459,68,66,1212,222,238,1117,100,89,255,325,213,112,265,269
18,270,272,265,2542,423,53,66,1213,188,188,1119,102,88,281,330,215,115,267,272
14,270,273,266,2470,419,51,69,1231,172,172,1129,102,88,287,330,215,115,268,273
39,264,269,260,2285,414,51,62,1069,182,218,1017,97,85,340,325,211,114,260,268
22,271,274,266,2436,436,50,73,1262,151,151,1152,103,88,293,331,215,116,268,274
192,264,267,261,1944,397,15,85,1092,70,107,1032,106,82,251,330,201,129,263,266
28,264,268,259,2311,428,37,65,1100,150,172,1024,96,83,379,326,211,115,259,268
18,270,272,265,2542,423,53,66,1213,188,188,1119,102,88,281,330,215,115,267,272
139,268,271,264,2197,427,21,82,1193,81,81,1149,103,85,273,330,209,121,266,271
101,266,271,263,1617,359,25,85,907,85,128,869,103,85,325,328,208,120,264,267
81,263,268,258,2176,389,39,62,1011,161,161,1011,96,84,382,324,210,114,258,268
22,268,270,263,2526,410,82,55,1116,275,275,1081,97,88,262,325,216,109,265,270
31,265,269,261,2297,408,60,60,1060,202,202,1016,97,85,317,325,212,113,261,269
15,269,272,265,2550,420,56,63,1211,206,206,1133,98,89,263,326,217,109,267,272
52,264,268,259,2229,405,43,63,1049,165,165,1002,97,84,375,325,210,115,259,268
39,264,269,260,2285,414,51,62,1069,182,218,1017,97,85,340,325,211,114,260,268
24,267,270,263,2446,352,82,50,1007,258,267,968,103,87,315,330,212,118,265,270
23,270,272,265,2481,420,52,68,1236,190,190,1135,100,88,265,328,215,113,267,272
14,270,273,266,2470,419,51,69,1231,172,172,1129,102,88,287,330,215,115,268,273
45,267,270,263,2288,416,63,68,1108,210,210,1091,100,86,277,327,212,115,264,270
27,265,269,260,2325,417,55,61,1078,195,232,1023,96,85,335,325,213,112,261,269
22,268,270,263,2526,410,82,55,1116,275,275,1081,97,88,262,325,216,109,265,270
39,264,269,260,2285,414,51,62,1069,182,218,1017,97,85,340,325,211,114,260,268
83,267,275,260,2060,334,51,58,921,177,177,854,93,80,625,331,216,115,261,275
26,265,269,260,2315,427,44,63,1093,168,193,1026,96,84,355,325,212,113,260,268
115,265,268,261,1833,399,25,84,1039,91,157,971,102,87,284,325,208,117,262,266
174,265,268,261,1931,399,15,86,1091,69,105,1030,106,82,254,330,202,128,263,267
261,256,262,250,2314,387,11,70,1051,49,321,110,132,67,558,354,159,195,252,251
116,266,270,262,2199,334,29,57,955,132,316,955,104,68,394,341,189,152,262,263
64,263,271,258,1913,302,37,63,868,133,176,813,94,80,587,327,210,117,258,270
299,253,259,247,2419,394,10,69,1088,45,346,1088,136,69,545,356,159,197,247,251
404,248,254,241,2431,405,10,70,1095,41,352,1095,138,68,594,353,152,201,241,246
299,253,259,247,2419,394,10,69,1088,45,346,1088,136,69,545,356,159,197,247,251
273,255,260,248,2410,374,9,69,1079,53,338,1073,133,69,539,354,163,191,249,252
273,255,260,248,2410,374,9,69,1079,53,338,1073,133,69,539,354,163,191,249,252
275,255,260,249,2403,369,9,68,1071,57,336,1061,131,69,510,352,164,188,250,252
404,248,254,241,2431,405,10,70,1095,41,352,1095,138,68,594,353,152,201,241,246
404,248,254,241,2431,405,10,70,1095,41,352,1095,138,68,594,353,152,201,241,246
273,255,260,248,2410,374,9,69,1079,53,338,1073,133,69,539,354,163,191,249,252
273,255,260,248,2410,374,9,69,1079,53,338,1073,133,69,539,354,163,191,249,252
31,273,279,266,2086,313,64,52,887,209,241,866,97,80,486,336,216,120,268,276
273,255,260,248,2410,374,9,69,1079,53,338,1073,133,69,539,354,163,191,249,252
31,273,279,266,2086,313,64,52,887,209,241,866,97,80,486,336,216,120,268,276
31,273,279,266,2086,313,64,52,887,209,241,866,97,80,486,336,216,120,268,276
273,255,260,248,2410,374,9,69,1079,53,338,1073,133,69,539,354,163,191,249,252
31,273,279,266,2086,313,64,52,887,209,241,866,97,80,486,336,216,120,268,276
31,273,279,266,2086,313,64,52,887,209,241,866,97,80,486,336,216,120,268,276
273,255,260,248,2410,374,9,69,1079,53,338,1073,133,69,539,354,163,191,249,252
404,248,254,241,2431,405,10,70,1095,41,352,1095,138,68,594,353,152,201,241,246
404,248,254,241,2431,405,10,70,1095,41,352,1095,138,68,594,353,152,201,241,246
273,255,260,248,2410,374,9,69,1079,53,338,1073,133,69,539,354,163,191,249,252
31,273,279,266,2086,313,64,52,887,209,241,866,97,80,486,336,216,120,268,276
113,268,274,262,2297,331,65,48,913,212,439,908,101,76,449,335,203,132,264,267
404,248,254,241,2431,405,10,70,1095,41,352,1095,138,68,594,353,152,201,241,246
113,268,274,262,2297,331,65,48,913,212,439,908,101,76,449,335,203,132,264,267
166,254,260,249,1719,301,48,61,809,152,206,779,97,80,472,315,195,120,250,255
164,264,270,259,2359,338,42,53,969,151,516,969,107,71,425,339,190,149,259,262
275,255,260,249,2403,369,9,68,1071,57,336,1061,131,69,510,352,164,188,250,252
194,266,269,260,1697,264,4,70,751,29,250,65,127,74,364,350,180,170,266,261
166,254,260,249,1719,301,48,61,809,152,206,779,97,80,472,315,195,120,250,255
298,258,261,255,1685,361,12,86,965,62,89,897,109,81,274,325,192,133,257,260
309,254,258,250,1898,299,8,69,843,37,495,68,132,75,351,342,167,175,253,250
273,255,260,248,2410,374,9,69,1079,53,338,1073,133,69,539,354,163,191,249,252
